grid_id,minx,miny,maxx,maxy,total_count
2820-39-00-42,120.92,23.616666666667,120.93,23.625,4
2820-39-01-20,120.95,23.6,120.96,23.608333333333,2
2820-39-01-30,120.95,23.608333333333,120.96,23.616666666667,2
2820-39-01-40,120.95,23.616666666667,120.96,23.625,1
2820-39-01-41,120.96,23.616666666667,120.97,23.625,1
2820-39-10-00,120.9,23.625,120.91,23.633333333333,1
2820-39-10-01,120.91,23.625,120.92,23.633333333333,4
2820-39-10-10,120.9,23.633333333333,120.91,23.641666666667,1
2820-39-10-11,120.91,23.633333333333,120.92,23.641666666667,4
2820-41-01-11,120.16,23.675,120.17,23.683333333333,6
2820-41-01-21,120.16,23.683333333333,120.17,23.691666666667,6
2820-41-01-22,120.17,23.683333333333,120.18,23.691666666667,4
2820-41-01-23,120.18,23.683333333333,120.19,23.691666666667,4
2820-41-01-24,120.19,23.683333333333,120.2,23.691666666667,2
2820-41-01-32,120.17,23.691666666667,120.18,23.7,1
2820-41-01-33,120.18,23.691666666667,120.19,23.7,4
2820-41-01-34,120.19,23.691666666667,120.2,23.7,1
2820-41-01-41,120.16,23.7,120.17,23.708333333333,1
2820-41-01-42,120.17,23.7,120.18,23.708333333333,6
2820-41-01-43,120.18,23.7,120.19,23.708333333333,7
2820-41-11-02,120.17,23.708333333333,120.18,23.716666666667,5
2820-41-11-03,120.18,23.708333333333,120.19,23.716666666667,8
2820-41-11-04,120.19,23.708333333333,120.2,23.716666666667,5
2820-41-11-11,120.16,23.716666666667,120.17,23.725,1
2820-41-11-12,120.17,23.716666666667,120.18,23.725,9
2820-41-11-13,120.18,23.716666666667,120.19,23.725,11
2820-41-11-14,120.19,23.716666666667,120.2,23.725,7
2820-41-11-21,120.16,23.725,120.17,23.733333333333,4
2820-41-11-22,120.17,23.725,120.18,23.733333333333,9
2820-41-11-23,120.18,23.725,120.19,23.733333333333,10
2820-41-11-24,120.19,23.725,120.2,23.733333333333,3
2820-41-11-32,120.17,23.733333333333,120.18,23.741666666667,2
2820-41-11-33,120.18,23.733333333333,120.19,23.741666666667,2
2820-41-11-34,120.19,23.733333333333,120.2,23.741666666667,2
2820-41-11-42,120.17,23.741666666667,120.18,23.75,2
2820-41-11-43,120.18,23.741666666667,120.19,23.75,7
2820-41-11-44,120.19,23.741666666667,120.2,23.75,10
2820-42-00-02,120.22,23.666666666667,120.23,23.675,1
2820-42-00-11,120.21,23.675,120.22,23.683333333333,2
2820-42-00-41,120.21,23.7,120.22,23.708333333333,1
2820-42-01-03,120.28,23.666666666667,120.29,23.675,1
2820-42-01-20,120.25,23.683333333333,120.26,23.691666666667,1
2820-42-10-10,120.2,23.716666666667,120.21,23.725,2
2820-42-10-20,120.2,23.725,120.21,23.733333333333,5
2820-42-10-21,120.21,23.725,120.22,23.733333333333,4
2820-42-10-30,120.2,23.733333333333,120.21,23.741666666667,2
2820-42-10-31,120.21,23.733333333333,120.22,23.741666666667,4
2820-42-10-34,120.24,23.733333333333,120.25,23.741666666667,1
2820-42-10-40,120.2,23.741666666667,120.21,23.75,3
2820-42-10-41,120.21,23.741666666667,120.22,23.75,4
2820-42-11-12,120.27,23.716666666667,120.28,23.725,1
2820-42-11-23,120.28,23.725,120.29,23.733333333333,1
2820-42-11-31,120.26,23.733333333333,120.27,23.741666666667,1
2820-43-00-00,120.3,23.666666666667,120.31,23.675,1
2820-43-00-02,120.32,23.666666666667,120.33,23.675,1
2820-43-00-11,120.31,23.675,120.32,23.683333333333,1
2820-43-00-12,120.32,23.675,120.33,23.683333333333,1
2820-43-00-14,120.34,23.675,120.35,23.683333333333,1
2820-43-00-21,120.31,23.683333333333,120.32,23.691666666667,1
2820-43-00-22,120.32,23.683333333333,120.33,23.691666666667,2
2820-43-00-31,120.31,23.691666666667,120.32,23.7,2
2820-43-00-34,120.34,23.691666666667,120.35,23.7,1
2820-43-01-03,120.38,23.666666666667,120.39,23.675,2
2820-43-01-23,120.38,23.683333333333,120.39,23.691666666667,1
2820-43-01-30,120.35,23.691666666667,120.36,23.7,1
2820-43-10-01,120.31,23.708333333333,120.32,23.716666666667,1
2820-43-10-04,120.34,23.708333333333,120.35,23.716666666667,1
2820-43-10-11,120.31,23.716666666667,120.32,23.725,1
2820-43-10-13,120.33,23.716666666667,120.34,23.725,1
2820-43-10-14,120.34,23.716666666667,120.35,23.725,2
2820-43-10-20,120.3,23.725,120.31,23.733333333333,1
2820-43-10-23,120.33,23.725,120.34,23.733333333333,1
2820-43-10-24,120.34,23.725,120.35,23.733333333333,1
2820-43-10-40,120.3,23.741666666667,120.31,23.75,1
2820-43-11-02,120.37,23.708333333333,120.38,23.716666666667,2
2820-43-11-04,120.39,23.708333333333,120.4,23.716666666667,1
2820-43-11-12,120.37,23.716666666667,120.38,23.725,3
2820-43-11-22,120.37,23.725,120.38,23.733333333333,1
2820-43-11-23,120.38,23.725,120.39,23.733333333333,1
2820-43-11-30,120.35,23.733333333333,120.36,23.741666666667,1
2820-43-11-31,120.36,23.733333333333,120.37,23.741666666667,1
2820-43-11-33,120.38,23.733333333333,120.39,23.741666666667,2
2820-43-11-34,120.39,23.733333333333,120.4,23.741666666667,1
2820-44-00-42,120.42,23.7,120.43,23.708333333333,4
2820-44-00-43,120.43,23.7,120.44,23.708333333333,3
2820-44-00-44,120.44,23.7,120.45,23.708333333333,1
2820-44-01-01,120.46,23.666666666667,120.47,23.675,1
2820-44-01-13,120.48,23.675,120.49,23.683333333333,1
2820-44-01-14,120.49,23.675,120.5,23.683333333333,3
2820-44-01-30,120.45,23.691666666667,120.46,23.7,1
2820-44-01-31,120.46,23.691666666667,120.47,23.7,1
2820-44-01-41,120.46,23.7,120.47,23.708333333333,4
2820-44-01-43,120.48,23.7,120.49,23.708333333333,1
2820-44-10-11,120.41,23.716666666667,120.42,23.725,1
2820-44-10-22,120.42,23.725,120.43,23.733333333333,1
2820-44-10-31,120.41,23.733333333333,120.42,23.741666666667,8
2820-44-10-32,120.42,23.733333333333,120.43,23.741666666667,1
2820-44-11-01,120.46,23.708333333333,120.47,23.716666666667,1
2820-44-11-03,120.48,23.708333333333,120.49,23.716666666667,2
2820-44-11-04,120.49,23.708333333333,120.5,23.716666666667,1
2820-44-11-12,120.47,23.716666666667,120.48,23.725,1
2820-44-11-23,120.48,23.725,120.49,23.733333333333,2
2820-44-11-33,120.48,23.733333333333,120.49,23.741666666667,2
2820-44-11-41,120.46,23.741666666667,120.47,23.75,1
2820-44-11-42,120.47,23.741666666667,120.48,23.75,1
2820-45-00-00,120.5,23.666666666667,120.51,23.675,3
2820-45-00-02,120.52,23.666666666667,120.53,23.675,2
2820-45-00-04,120.54,23.666666666667,120.55,23.675,2
2820-45-00-11,120.51,23.675,120.52,23.683333333333,2
2820-45-00-13,120.53,23.675,120.54,23.683333333333,1
2820-45-00-14,120.54,23.675,120.55,23.683333333333,3
2820-45-00-22,120.52,23.683333333333,120.53,23.691666666667,2
2820-45-00-24,120.54,23.683333333333,120.55,23.691666666667,2
2820-45-00-34,120.54,23.691666666667,120.55,23.7,2
2820-45-00-41,120.51,23.7,120.52,23.708333333333,1
2820-45-00-44,120.54,23.7,120.55,23.708333333333,2
2820-45-01-01,120.56,23.666666666667,120.57,23.675,1
2820-45-01-03,120.58,23.666666666667,120.59,23.675,1
2820-45-01-10,120.55,23.675,120.56,23.683333333333,1
2820-45-01-11,120.56,23.675,120.57,23.683333333333,2
2820-45-01-20,120.55,23.683333333333,120.56,23.691666666667,1
2820-45-01-21,120.56,23.683333333333,120.57,23.691666666667,1
2820-45-01-24,120.59,23.683333333333,120.6,23.691666666667,1
2820-45-01-32,120.57,23.691666666667,120.58,23.7,1
2820-45-01-34,120.59,23.691666666667,120.6,23.7,1
2820-45-01-41,120.56,23.7,120.57,23.708333333333,1
2820-45-01-42,120.57,23.7,120.58,23.708333333333,2
2820-45-01-43,120.58,23.7,120.59,23.708333333333,2
2820-45-01-44,120.59,23.7,120.6,23.708333333333,3
2820-45-10-03,120.53,23.708333333333,120.54,23.716666666667,1
2820-45-10-04,120.54,23.708333333333,120.55,23.716666666667,2
2820-45-10-12,120.52,23.716666666667,120.53,23.725,1
2820-45-10-14,120.54,23.716666666667,120.55,23.725,2
2820-45-10-20,120.5,23.725,120.51,23.733333333333,1
2820-45-10-24,120.54,23.725,120.55,23.733333333333,4
2820-45-10-31,120.51,23.733333333333,120.52,23.741666666667,1
2820-45-11-01,120.56,23.708333333333,120.57,23.716666666667,1
2820-45-11-03,120.58,23.708333333333,120.59,23.716666666667,2
2820-45-11-04,120.59,23.708333333333,120.6,23.716666666667,2
2820-45-11-10,120.55,23.716666666667,120.56,23.725,3
2820-45-11-11,120.56,23.716666666667,120.57,23.725,1
2820-45-11-12,120.57,23.716666666667,120.58,23.725,3
2820-45-11-14,120.59,23.716666666667,120.6,23.725,1
2820-45-11-20,120.55,23.725,120.56,23.733333333333,1
2820-45-11-23,120.58,23.725,120.59,23.733333333333,1
2820-45-11-24,120.59,23.725,120.6,23.733333333333,1
2820-45-11-31,120.56,23.733333333333,120.57,23.741666666667,1
2820-45-11-32,120.57,23.733333333333,120.58,23.741666666667,1
2820-45-11-34,120.59,23.733333333333,120.6,23.741666666667,1
2820-46-00-10,120.6,23.675,120.61,23.683333333333,1
2820-46-00-11,120.61,23.675,120.62,23.683333333333,2
2820-46-00-12,120.62,23.675,120.63,23.683333333333,1
2820-46-00-13,120.63,23.675,120.64,23.683333333333,3
2820-46-00-20,120.6,23.683333333333,120.61,23.691666666667,1
2820-46-00-21,120.61,23.683333333333,120.62,23.691666666667,2
2820-46-00-22,120.62,23.683333333333,120.63,23.691666666667,8
2820-46-00-23,120.63,23.683333333333,120.64,23.691666666667,2
2820-46-00-30,120.6,23.691666666667,120.61,23.7,1
2820-46-00-32,120.62,23.691666666667,120.63,23.7,6
2820-46-00-33,120.63,23.691666666667,120.64,23.7,2
2820-46-00-41,120.61,23.7,120.62,23.708333333333,3
2820-46-00-42,120.62,23.7,120.63,23.708333333333,3
2820-46-00-43,120.63,23.7,120.64,23.708333333333,1
2820-46-01-00,120.65,23.666666666667,120.66,23.675,1
2820-46-01-01,120.66,23.666666666667,120.67,23.675,4
2820-46-01-02,120.67,23.666666666667,120.68,23.675,1
2820-46-01-04,120.69,23.666666666667,120.7,23.675,1
2820-46-01-11,120.66,23.675,120.67,23.683333333333,1
2820-46-01-21,120.66,23.683333333333,120.67,23.691666666667,1
2820-46-01-23,120.68,23.683333333333,120.69,23.691666666667,2
2820-46-01-24,120.69,23.683333333333,120.7,23.691666666667,1
2820-46-01-41,120.66,23.7,120.67,23.708333333333,1
2820-46-01-42,120.67,23.7,120.68,23.708333333333,1
2820-46-10-00,120.6,23.708333333333,120.61,23.716666666667,2
2820-46-10-01,120.61,23.708333333333,120.62,23.716666666667,2
2820-46-10-02,120.62,23.708333333333,120.63,23.716666666667,1
2820-46-10-03,120.63,23.708333333333,120.64,23.716666666667,1
2820-46-10-10,120.6,23.716666666667,120.61,23.725,3
2820-46-10-11,120.61,23.716666666667,120.62,23.725,2
2820-46-10-12,120.62,23.716666666667,120.63,23.725,6
2820-46-10-13,120.63,23.716666666667,120.64,23.725,2
2820-46-10-20,120.6,23.725,120.61,23.733333333333,1
2820-46-10-21,120.61,23.725,120.62,23.733333333333,3
2820-46-10-22,120.62,23.725,120.63,23.733333333333,4
2820-46-10-23,120.63,23.725,120.64,23.733333333333,8
2820-46-10-24,120.64,23.725,120.65,23.733333333333,1
2820-46-10-30,120.6,23.733333333333,120.61,23.741666666667,1
2820-46-10-31,120.61,23.733333333333,120.62,23.741666666667,1
2820-46-10-32,120.62,23.733333333333,120.63,23.741666666667,1
2820-46-10-33,120.63,23.733333333333,120.64,23.741666666667,1
2820-46-10-34,120.64,23.733333333333,120.65,23.741666666667,1
2820-46-10-42,120.62,23.741666666667,120.63,23.75,3
2820-46-10-43,120.63,23.741666666667,120.64,23.75,1
2820-46-11-03,120.68,23.708333333333,120.69,23.716666666667,5
2820-46-11-11,120.66,23.716666666667,120.67,23.725,2
2820-46-11-12,120.67,23.716666666667,120.68,23.725,1
2820-46-11-14,120.69,23.716666666667,120.7,23.725,1
2820-46-11-21,120.66,23.725,120.67,23.733333333333,3
2820-46-11-30,120.65,23.733333333333,120.66,23.741666666667,3
2820-46-11-31,120.66,23.733333333333,120.67,23.741666666667,1
2820-46-11-33,120.68,23.733333333333,120.69,23.741666666667,1
2820-46-11-40,120.65,23.741666666667,120.66,23.75,2
2820-46-11-41,120.66,23.741666666667,120.67,23.75,3
2820-47-00-03,120.73,23.666666666667,120.74,23.675,3
2820-47-00-04,120.74,23.666666666667,120.75,23.675,1
2820-47-00-12,120.72,23.675,120.73,23.683333333333,3
2820-47-00-13,120.73,23.675,120.74,23.683333333333,4
2820-47-00-14,120.74,23.675,120.75,23.683333333333,3
2820-47-00-40,120.7,23.7,120.71,23.708333333333,1
2820-47-00-41,120.71,23.7,120.72,23.708333333333,1
2820-47-01-01,120.76,23.666666666667,120.77,23.675,2
2820-47-01-02,120.77,23.666666666667,120.78,23.675,7
2820-47-01-03,120.78,23.666666666667,120.79,23.675,9
2820-47-01-04,120.79,23.666666666667,120.8,23.675,19
2820-47-01-12,120.77,23.675,120.78,23.683333333333,1
2820-47-01-13,120.78,23.675,120.79,23.683333333333,3
2820-47-01-14,120.79,23.675,120.8,23.683333333333,11
2820-47-01-22,120.77,23.683333333333,120.78,23.691666666667,2
2820-47-01-23,120.78,23.683333333333,120.79,23.691666666667,3
2820-47-01-24,120.79,23.683333333333,120.8,23.691666666667,12
2820-47-01-30,120.75,23.691666666667,120.76,23.7,1
2820-47-01-32,120.77,23.691666666667,120.78,23.7,2
2820-47-01-33,120.78,23.691666666667,120.79,23.7,3
2820-47-01-42,120.77,23.7,120.78,23.708333333333,1
2820-47-01-43,120.78,23.7,120.79,23.708333333333,3
2820-47-10-00,120.7,23.708333333333,120.71,23.716666666667,1
2820-47-10-13,120.73,23.716666666667,120.74,23.725,1
2820-47-10-20,120.7,23.725,120.71,23.733333333333,1
2820-47-10-21,120.71,23.725,120.72,23.733333333333,1
2820-47-10-23,120.73,23.725,120.74,23.733333333333,2
2820-47-10-31,120.71,23.733333333333,120.72,23.741666666667,3
2820-47-10-32,120.72,23.733333333333,120.73,23.741666666667,1
2820-47-10-33,120.73,23.733333333333,120.74,23.741666666667,4
2820-47-10-40,120.7,23.741666666667,120.71,23.75,4
2820-47-10-43,120.73,23.741666666667,120.74,23.75,1
2820-47-10-44,120.74,23.741666666667,120.75,23.75,3
2820-47-11-02,120.77,23.708333333333,120.78,23.716666666667,3
2820-47-11-03,120.78,23.708333333333,120.79,23.716666666667,1
2820-47-11-10,120.75,23.716666666667,120.76,23.725,1
2820-47-11-11,120.76,23.716666666667,120.77,23.725,1
2820-47-11-12,120.77,23.716666666667,120.78,23.725,2
2820-47-11-13,120.78,23.716666666667,120.79,23.725,2
2820-47-11-14,120.79,23.716666666667,120.8,23.725,1
2820-47-11-21,120.76,23.725,120.77,23.733333333333,1
2820-47-11-23,120.78,23.725,120.79,23.733333333333,5
2820-47-11-24,120.79,23.725,120.8,23.733333333333,10
2820-47-11-33,120.78,23.733333333333,120.79,23.741666666667,2
2820-47-11-43,120.78,23.741666666667,120.79,23.75,1
2820-48-00-00,120.8,23.666666666667,120.81,23.675,2
2820-48-00-03,120.83,23.666666666667,120.84,23.675,1
2820-48-00-04,120.84,23.666666666667,120.85,23.675,2
2820-48-00-10,120.8,23.675,120.81,23.683333333333,6
2820-48-00-14,120.84,23.675,120.85,23.683333333333,1
2820-48-00-23,120.83,23.683333333333,120.84,23.691666666667,2
2820-48-00-24,120.84,23.683333333333,120.85,23.691666666667,3
2820-48-00-30,120.8,23.691666666667,120.81,23.7,4
2820-48-00-32,120.82,23.691666666667,120.83,23.7,1
2820-48-00-34,120.84,23.691666666667,120.85,23.7,1
2820-48-00-44,120.84,23.7,120.85,23.708333333333,2
2820-48-01-00,120.85,23.666666666667,120.86,23.675,1
2820-48-01-02,120.87,23.666666666667,120.88,23.675,1
2820-48-01-40,120.85,23.7,120.86,23.708333333333,1
2820-48-01-41,120.86,23.7,120.87,23.708333333333,2
2820-48-10-01,120.81,23.708333333333,120.82,23.716666666667,3
2820-48-10-02,120.82,23.708333333333,120.83,23.716666666667,1
2820-48-10-04,120.84,23.708333333333,120.85,23.716666666667,3
2820-48-10-14,120.84,23.716666666667,120.85,23.725,2
2820-48-10-24,120.84,23.725,120.85,23.733333333333,1
2820-48-10-34,120.84,23.733333333333,120.85,23.741666666667,2
2820-48-11-00,120.85,23.708333333333,120.86,23.716666666667,1
2820-48-11-01,120.86,23.708333333333,120.87,23.716666666667,1
2820-48-11-11,120.86,23.716666666667,120.87,23.725,1
2820-48-11-12,120.87,23.716666666667,120.88,23.725,2
2820-48-11-20,120.85,23.725,120.86,23.733333333333,1
2820-48-11-21,120.86,23.725,120.87,23.733333333333,1
2820-48-11-30,120.85,23.733333333333,120.86,23.741666666667,2
2820-48-11-40,120.85,23.741666666667,120.86,23.75,1
2820-48-11-41,120.86,23.741666666667,120.87,23.75,1
2820-49-00-30,120.9,23.691666666667,120.91,23.7,1
2820-49-00-40,120.9,23.7,120.91,23.708333333333,1
2820-49-00-41,120.91,23.7,120.92,23.708333333333,3
2820-49-00-42,120.92,23.7,120.93,23.708333333333,1
2820-49-01-03,120.98,23.666666666667,120.99,23.675,3
2820-49-01-21,120.96,23.683333333333,120.97,23.691666666667,1
2820-49-10-00,120.9,23.708333333333,120.91,23.716666666667,1
2820-49-10-01,120.91,23.708333333333,120.92,23.716666666667,8
2820-49-10-14,120.94,23.716666666667,120.95,23.725,1
2820-49-10-20,120.9,23.725,120.91,23.733333333333,4
2820-49-10-33,120.93,23.733333333333,120.94,23.741666666667,1
2820-49-10-34,120.94,23.733333333333,120.95,23.741666666667,2
2820-49-10-43,120.93,23.741666666667,120.94,23.75,3
2820-49-11-10,120.95,23.716666666667,120.96,23.725,1
2820-49-11-11,120.96,23.716666666667,120.97,23.725,2
2820-49-11-21,120.96,23.725,120.97,23.733333333333,1
2820-49-11-23,120.98,23.725,120.99,23.733333333333,1
2820-51-01-02,120.17,23.75,120.18,23.758333333333,1
2820-51-01-03,120.18,23.75,120.19,23.758333333333,3
2820-51-01-04,120.19,23.75,120.2,23.758333333333,2
2820-52-00-00,120.2,23.75,120.21,23.758333333333,6
2820-52-00-01,120.21,23.75,120.22,23.758333333333,8
2820-52-00-03,120.23,23.75,120.24,23.758333333333,1
2820-52-00-04,120.24,23.75,120.25,23.758333333333,1
2820-52-00-10,120.2,23.758333333333,120.21,23.766666666667,8
2820-52-00-11,120.21,23.758333333333,120.22,23.766666666667,2
2820-52-00-12,120.22,23.758333333333,120.23,23.766666666667,5
2820-52-00-20,120.2,23.766666666667,120.21,23.775,2
2820-52-00-21,120.21,23.766666666667,120.22,23.775,1
2820-52-00-22,120.22,23.766666666667,120.23,23.775,3
2820-52-00-23,120.23,23.766666666667,120.24,23.775,1
2820-52-00-30,120.2,23.775,120.21,23.783333333333,4
2820-52-00-31,120.21,23.775,120.22,23.783333333333,5
2820-52-00-32,120.22,23.775,120.23,23.783333333333,3
2820-52-00-34,120.24,23.775,120.25,23.783333333333,2
2820-52-00-42,120.22,23.783333333333,120.23,23.791666666667,3
2820-52-01-00,120.25,23.75,120.26,23.758333333333,2
2820-52-01-02,120.27,23.75,120.28,23.758333333333,1
2820-52-01-10,120.25,23.758333333333,120.26,23.766666666667,2
2820-52-01-20,120.25,23.766666666667,120.26,23.775,1
2820-52-01-43,120.28,23.783333333333,120.29,23.791666666667,1
2820-52-10-01,120.21,23.791666666667,120.22,23.8,2
2820-52-10-02,120.22,23.791666666667,120.23,23.8,1
2820-52-10-03,120.23,23.791666666667,120.24,23.8,2
2820-52-10-04,120.24,23.791666666667,120.25,23.8,2
2820-52-10-13,120.23,23.8,120.24,23.808333333333,2
2820-52-10-14,120.24,23.8,120.25,23.808333333333,2
2820-52-10-23,120.23,23.808333333333,120.24,23.816666666667,3
2820-52-10-24,120.24,23.808333333333,120.25,23.816666666667,1
2820-52-10-30,120.2,23.816666666667,120.21,23.825,1
2820-52-10-31,120.21,23.816666666667,120.22,23.825,5
2820-52-10-32,120.22,23.816666666667,120.23,23.825,2
2820-52-10-33,120.23,23.816666666667,120.24,23.825,4
2820-52-10-34,120.24,23.816666666667,120.25,23.825,9
2820-52-10-42,120.22,23.825,120.23,23.833333333333,2
2820-52-10-44,120.24,23.825,120.25,23.833333333333,1
2820-52-11-02,120.27,23.791666666667,120.28,23.8,2
2820-52-11-20,120.25,23.808333333333,120.26,23.816666666667,1
2820-52-11-22,120.27,23.808333333333,120.28,23.816666666667,2
2820-52-11-30,120.25,23.816666666667,120.26,23.825,3
2820-52-11-31,120.26,23.816666666667,120.27,23.825,3
2820-52-11-32,120.27,23.816666666667,120.28,23.825,7
2820-52-11-33,120.28,23.816666666667,120.29,23.825,1
2820-52-11-34,120.29,23.816666666667,120.3,23.825,3
2820-52-11-40,120.25,23.825,120.26,23.833333333333,16
2820-52-11-41,120.26,23.825,120.27,23.833333333333,5
2820-52-11-43,120.28,23.825,120.29,23.833333333333,5
2820-52-11-44,120.29,23.825,120.3,23.833333333333,3
2820-53-00-01,120.31,23.75,120.32,23.758333333333,2
2820-53-00-10,120.3,23.758333333333,120.31,23.766666666667,1
2820-53-00-12,120.32,23.758333333333,120.33,23.766666666667,1
2820-53-00-14,120.34,23.758333333333,120.35,23.766666666667,1
2820-53-00-24,120.34,23.766666666667,120.35,23.775,1
2820-53-01-10,120.35,23.758333333333,120.36,23.766666666667,2
2820-53-01-20,120.35,23.766666666667,120.36,23.775,1
2820-53-01-24,120.39,23.766666666667,120.4,23.775,1
2820-53-10-11,120.31,23.8,120.32,23.808333333333,1
2820-53-10-20,120.3,23.808333333333,120.31,23.816666666667,1
2820-53-10-32,120.32,23.816666666667,120.33,23.825,2
2820-53-10-44,120.34,23.825,120.35,23.833333333333,1
2820-53-11-21,120.36,23.808333333333,120.37,23.816666666667,1
2820-53-11-24,120.39,23.808333333333,120.4,23.816666666667,3
2820-53-11-40,120.35,23.825,120.36,23.833333333333,2
2820-53-11-44,120.39,23.825,120.4,23.833333333333,1
2820-54-00-10,120.4,23.758333333333,120.41,23.766666666667,2
2820-54-00-20,120.4,23.766666666667,120.41,23.775,1
2820-54-00-31,120.41,23.775,120.42,23.783333333333,1
2820-54-01-33,120.48,23.775,120.49,23.783333333333,1
2820-54-01-41,120.46,23.783333333333,120.47,23.791666666667,1
2820-54-01-42,120.47,23.783333333333,120.48,23.791666666667,1
2820-54-10-23,120.43,23.808333333333,120.44,23.816666666667,1
2820-54-10-24,120.44,23.808333333333,120.45,23.816666666667,1
2820-54-10-31,120.41,23.816666666667,120.42,23.825,1
2820-54-10-40,120.4,23.825,120.41,23.833333333333,3
2820-54-10-41,120.41,23.825,120.42,23.833333333333,1
2820-54-10-43,120.43,23.825,120.44,23.833333333333,1
2820-54-11-01,120.46,23.791666666667,120.47,23.8,3
2820-54-11-03,120.48,23.791666666667,120.49,23.8,4
2820-54-11-12,120.47,23.8,120.48,23.808333333333,7
2820-54-11-13,120.48,23.8,120.49,23.808333333333,1
2820-54-11-20,120.45,23.808333333333,120.46,23.816666666667,4
2820-54-11-21,120.46,23.808333333333,120.47,23.816666666667,3
2820-54-11-30,120.45,23.816666666667,120.46,23.825,3
2820-54-11-40,120.45,23.825,120.46,23.833333333333,2
2820-54-11-43,120.48,23.825,120.49,23.833333333333,1
2820-55-00-12,120.52,23.758333333333,120.53,23.766666666667,1
2820-55-00-13,120.53,23.758333333333,120.54,23.766666666667,1
2820-55-00-14,120.54,23.758333333333,120.55,23.766666666667,1
2820-55-00-21,120.51,23.766666666667,120.52,23.775,1
2820-55-00-23,120.53,23.766666666667,120.54,23.775,2
2820-55-00-30,120.5,23.775,120.51,23.783333333333,1
2820-55-00-31,120.51,23.775,120.52,23.783333333333,1
2820-55-00-41,120.51,23.783333333333,120.52,23.791666666667,1
2820-55-00-42,120.52,23.783333333333,120.53,23.791666666667,1
2820-55-00-44,120.54,23.783333333333,120.55,23.791666666667,1
2820-55-01-04,120.59,23.75,120.6,23.758333333333,1
2820-55-01-33,120.58,23.775,120.59,23.783333333333,1
2820-55-01-34,120.59,23.775,120.6,23.783333333333,4
2820-55-01-43,120.58,23.783333333333,120.59,23.791666666667,1
2820-55-01-44,120.59,23.783333333333,120.6,23.791666666667,2
2820-55-10-13,120.53,23.8,120.54,23.808333333333,1
2820-55-10-20,120.5,23.808333333333,120.51,23.816666666667,1
2820-55-10-21,120.51,23.808333333333,120.52,23.816666666667,4
2820-55-10-24,120.54,23.808333333333,120.55,23.816666666667,1
2820-55-10-40,120.5,23.825,120.51,23.833333333333,1
2820-55-10-42,120.52,23.825,120.53,23.833333333333,2
2820-55-11-03,120.58,23.791666666667,120.59,23.8,2
2820-55-11-10,120.55,23.8,120.56,23.808333333333,2
2820-55-11-13,120.58,23.8,120.59,23.808333333333,3
2820-55-11-23,120.58,23.808333333333,120.59,23.816666666667,2
2820-55-11-24,120.59,23.808333333333,120.6,23.816666666667,1
2820-55-11-30,120.55,23.816666666667,120.56,23.825,1
2820-55-11-34,120.59,23.816666666667,120.6,23.825,2
2820-56-00-00,120.6,23.75,120.61,23.758333333333,1
2820-56-00-01,120.61,23.75,120.62,23.758333333333,3
2820-56-00-02,120.62,23.75,120.63,23.758333333333,2
2820-56-00-03,120.63,23.75,120.64,23.758333333333,1
2820-56-00-04,120.64,23.75,120.65,23.758333333333,1
2820-56-00-10,120.6,23.758333333333,120.61,23.766666666667,2
2820-56-00-11,120.61,23.758333333333,120.62,23.766666666667,3
2820-56-00-12,120.62,23.758333333333,120.63,23.766666666667,3
2820-56-00-13,120.63,23.758333333333,120.64,23.766666666667,2
2820-56-00-20,120.6,23.766666666667,120.61,23.775,1
2820-56-00-21,120.61,23.766666666667,120.62,23.775,1
2820-56-00-24,120.64,23.766666666667,120.65,23.775,3
2820-56-00-31,120.61,23.775,120.62,23.783333333333,3
2820-56-00-32,120.62,23.775,120.63,23.783333333333,2
2820-56-00-33,120.63,23.775,120.64,23.783333333333,2
2820-56-00-34,120.64,23.775,120.65,23.783333333333,2
2820-56-00-41,120.61,23.783333333333,120.62,23.791666666667,2
2820-56-00-43,120.63,23.783333333333,120.64,23.791666666667,2
2820-56-00-44,120.64,23.783333333333,120.65,23.791666666667,4
2820-56-01-00,120.65,23.75,120.66,23.758333333333,4
2820-56-01-02,120.67,23.75,120.68,23.758333333333,1
2820-56-01-03,120.68,23.75,120.69,23.758333333333,1
2820-56-01-10,120.65,23.758333333333,120.66,23.766666666667,1
2820-56-01-11,120.66,23.758333333333,120.67,23.766666666667,2
2820-56-01-12,120.67,23.758333333333,120.68,23.766666666667,1
2820-56-01-13,120.68,23.758333333333,120.69,23.766666666667,1
2820-56-01-21,120.66,23.766666666667,120.67,23.775,1
2820-56-01-22,120.67,23.766666666667,120.68,23.775,11
2820-56-01-30,120.65,23.775,120.66,23.783333333333,3
2820-56-01-32,120.67,23.775,120.68,23.783333333333,9
2820-56-01-33,120.68,23.775,120.69,23.783333333333,3
2820-56-01-40,120.65,23.783333333333,120.66,23.791666666667,1
2820-56-01-44,120.69,23.783333333333,120.7,23.791666666667,3
2820-56-10-00,120.6,23.791666666667,120.61,23.8,1
2820-56-10-01,120.61,23.791666666667,120.62,23.8,1
2820-56-10-04,120.64,23.791666666667,120.65,23.8,3
2820-56-10-12,120.62,23.8,120.63,23.808333333333,1
2820-56-10-21,120.61,23.808333333333,120.62,23.816666666667,1
2820-56-10-23,120.63,23.808333333333,120.64,23.816666666667,1
2820-56-10-31,120.61,23.816666666667,120.62,23.825,4
